Subject,Sequence,Position,BestFitModel,Source,ValueBin,StopResponse
47,18,3,Biased-prior,Winning model,8,0.673125976787624
47,19,1,Biased-prior,Winning model,5,0.0776073668519051
47,19,2,Biased-prior,Winning model,3,0.047497410231007
47,19,3,Biased-prior,Winning model,8,0.590193656726821
47,20,1,Biased-prior,Winning model,7,0.232987720720793
47,21,1,Biased-prior,Winning model,8,0.286451786639246
47,22,1,Biased-prior,Winning model,1,0.0576197589853368
47,22,2,Biased-prior,Winning model,4,0.129280879762318
47,22,3,Biased-prior,Winning model,4,0.172208971148542
47,22,4,Biased-prior,Winning model,1,0.0515331105190679
47,22,5,Biased-prior,Winning model,8,0.875847809130084
47,23,1,Biased-prior,Winning model,6,0.06244784293559
47,23,2,Biased-prior,Winning model,5,0.0308915756518135
47,23,3,Biased-prior,Winning model,5,0.0303315961158536
47,23,4,Biased-prior,Winning model,8,0.819481845608528
47,24,1,Biased-prior,Winning model,7,0.279719283345205
47,24,2,Biased-prior,Winning model,7,0.445592782413915
47,24,3,Biased-prior,Winning model,2,0.0164817267506607
47,24,4,Biased-prior,Winning model,7,0.632375580560521
47,25,1,Biased-prior,Winning model,8,0.274392704196869
47,26,1,Biased-prior,Winning model,8,0.406550920737749
47,26,2,Biased-prior,Winning model,7,0.105123378277596
47,26,3,Biased-prior,Winning model,4,0.0262825892429392
47,26,4,Biased-prior,Winning model,6,0.185582761592795
47,26,5,Biased-prior,Winning model,6,0.297005186025236
47,27,1,Biased-prior,Winning model,5,0.147758104943939
47,27,2,Biased-prior,Winning model,4,0.0877243122645104
47,27,3,Biased-prior,Winning model,2,0.0342002271404099
47,27,4,Biased-prior,Winning model,6,0.520298211760506
47,27,5,Biased-prior,Winning model,7,0.736172847525709
47,28,1,Biased-prior,Winning model,8,0.457255402721057
47,29,1,Biased-prior,Winning model,8,0.341185288573957
47,29,2,Biased-prior,Winning model,7,0.103844937419073
47,29,3,Biased-prior,Winning model,6,0.0334285052815813
47,29,4,Biased-prior,Winning model,4,0.020821161622933
47,30,1,Biased-prior,Winning model,8,0.306300171047213
47,30,2,Biased-prior,Winning model,8,0.11074360800478
47,30,3,Biased-prior,Winning model,4,0.0360084952472271
47,30,4,Biased-prior,Winning model,5,0.0897446806608975
47,30,5,Biased-prior,Winning model,6,0.1770384200851
47,30,6,Biased-prior,Winning model,2,0.0487297535791177
47,30,7,Biased-prior,Winning model,4,0.304864881294035
47,31,1,Biased-prior,Winning model,6,0.248844474234766
47,31,2,Biased-prior,Winning model,7,0.39729097185794
47,32,1,Biased-prior,Winning model,5,0.146551130603171
47,32,2,Biased-prior,Winning model,2,0.0248624366157606
47,32,3,Biased-prior,Winning model,3,0.135786535778563
47,32,4,Biased-prior,Winning model,5,0.508575322514709
47,33,1,Biased-prior,Winning model,2,0.042413380592378
47,33,2,Biased-prior,Winning model,2,0.0791042904778581
47,33,3,Biased-prior,Winning model,4,0.204419318387362
47,33,4,Biased-prior,Winning model,8,0.767554295072381
47,34,1,Biased-prior,Winning model,5,0.0757527660695645
47,34,2,Biased-prior,Winning model,2,0.0272877565176271
47,34,3,Biased-prior,Winning model,6,0.346121695048498
47,34,4,Biased-prior,Winning model,3,0.050053091026567
47,34,5,Biased-prior,Winning model,1,0.0210980798279152
47,34,6,Biased-prior,Winning model,1,0.0493248043731071
47,34,7,Biased-prior,Winning model,6,0.653940010137539
47,35,1,Biased-prior,Winning model,1,0.0352047747689328
47,35,2,Biased-prior,Winning model,1,0.0789002302620597
47,35,3,Biased-prior,Winning model,5,0.33052711335397
47,35,4,Biased-prior,Winning model,3,0.182221924439241
47,35,5,Biased-prior,Winning model,6,0.687970592324525
47,36,1,Biased-prior,Winning model,4,0.0406767948986281
47,36,2,Biased-prior,Winning model,2,0.0221532350496416
47,36,3,Biased-prior,Winning model,4,0.092789661935782
47,36,4,Biased-prior,Winning model,6,0.468789360061228
47,36,5,Biased-prior,Winning model,8,0.84895604543456
47,37,1,Biased-prior,Winning model,7,0.349618051762671
47,37,2,Biased-prior,Winning model,6,0.134452931471787
47,37,3,Biased-prior,Winning model,7,0.248598472889603
47,37,4,Biased-prior,Winning model,6,0.108021256826035
47,37,5,Biased-prior,Winning model,2,0.0104184899848137
47,37,6,Biased-prior,Winning model,6,0.0693717171843057
47,38,1,Biased-prior,Winning model,4,0.0642100114933601
47,38,2,Biased-prior,Winning model,7,0.429001041955571
47,38,3,Biased-prior,Winning model,1,0.0144886104542658
47,38,4,Biased-prior,Winning model,6,0.300899247735732
47,38,5,Biased-prior,Winning model,4,0.0725147907876196
47,38,6,Biased-prior,Winning model,7,0.843310501652994
47,39,1,Biased-prior,Winning model,5,0.0900289248603107
47,40,1,Biased-prior,Winning model,4,0.0606146303295298
47,40,2,Biased-prior,Winning model,2,0.0296611636753724
47,40,3,Biased-prior,Winning model,3,0.0563234530632455
47,40,4,Biased-prior,Winning model,7,0.680129952628179
48,1,1,Biased-prior,Winning model,5,0.686136854516821
48,1,2,Biased-prior,Winning model,2,0.54092456892813
48,1,3,Biased-prior,Winning model,3,0.600654654666108
48,1,4,Biased-prior,Winning model,1,0.302816341738097
48,1,5,Biased-prior,Winning model,7,0.847485317732712
48,1,6,Biased-prior,Winning model,5,0.849763830739306
48,1,7,Biased-prior,Winning model,1,0.336866252083221
48,2,1,Biased-prior,Winning model,3,0.590377786468682
48,2,2,Biased-prior,Winning model,2,0.476439778917699
48,2,3,Biased-prior,Winning model,2,0.505023980505211
48,2,4,Biased-prior,Winning model,3,0.662903874928977
48,2,5,Biased-prior,Winning model,4,0.747958426873241
48,2,6,Biased-prior,Winning model,2,0.652560501008193
48,3,1,Biased-prior,Winning model,7,0.696578668006722
48,4,1,Biased-prior,Winning model,7,0.668029466062838
48,5,1,Biased-prior,Winning model,7,0.802238854851028
48,6,1,Biased-prior,Winning model,3,0.656770469748427
48,7,1,Biased-prior,Winning model,3,0.634436971925678
48,8,1,Biased-prior,Winning model,4,0.622336730467215
48,9,1,Biased-prior,Winning model,1,0.647683743517858
48,10,1,Biased-prior,Winning model,3,0.63185805993646
48,10,2,Biased-prior,Winning model,1,0.420880984901935
48,10,3,Biased-prior,Winning model,5,0.775932233162643
48,10,4,Biased-prior,Winning model,8,0.684084506299168
48,10,5,Biased-prior,Winning model,4,0.63115383757843
48,11,1,Biased-prior,Winning model,2,0.665162069303846
48,12,1,Biased-prior,Winning model,7,0.654226220108849
48,13,1,Biased-prior,Winning model,6,0.687605821646389
48,14,1,Biased-prior,Winning model,5,0.71044561578981
48,15,1,Biased-prior,Winning model,8,0.590152508501365
48,16,1,Biased-prior,Winning model,7,0.70222490620533
48,17,1,Biased-prior,Winning model,4,0.686947163984154
48,18,1,Biased-prior,Winning model,4,0.643622847713555
48,19,1,Biased-prior,Winning model,8,0.773793274310875
48,20,1,Biased-prior,Winning model,2,0.606418359372863
48,21,1,Biased-prior,Winning model,5,0.712720103329622
48,21,2,Biased-prior,Winning model,8,0.819585456436251
48,21,3,Biased-prior,Winning model,1,0.442420894857702
48,22,1,Biased-prior,Winning model,3,0.629973488328997
48,23,1,Biased-prior,Winning model,6,0.70623336880603
48,24,1,Biased-prior,Winning model,1,0.598905828723894
48,25,1,Biased-prior,Winning model,6,0.73594006327492
48,26,1,Biased-prior,Winning model,1,0.63869586521794
48,27,1,Biased-prior,Winning model,3,0.621621213950606
48,28,1,Biased-prior,Winning model,4,0.659271268375979
48,29,1,Biased-prior,Winning model,2,0.671849411616245
48,30,1,Biased-prior,Winning model,3,0.598257091919327
48,31,1,Biased-prior,Winning model,1,0.619195804051168
48,32,1,Biased-prior,Winning model,2,0.647043571971235
48,33,1,Biased-prior,Winning model,1,0.565636626375436
48,34,1,Biased-prior,Winning model,4,0.684096851954867
48,35,1,Biased-prior,Winning model,8,0.801166139200569
48,36,1,Biased-prior,Winning model,3,0.681869574313474
48,37,1,Biased-prior,Winning model,6,0.772264969943311
48,38,1,Biased-prior,Winning model,8,0.642286023121916
48,39,1,Biased-prior,Winning model,8,0.710156044355469
48,40,1,Biased-prior,Winning model,7,0.786044807459256
49,1,1,Cost-to-sample,Winning model,8,0.929136463137121
49,2,1,Cost-to-sample,Winning model,8,0.925923294555909
49,3,1,Cost-to-sample,Winning model,2,0.878943624834044
49,4,1,Cost-to-sample,Winning model,5,0.919280891953392
49,5,1,Cost-to-sample,Winning model,4,0.904479358024129
49,6,1,Cost-to-sample,Winning model,6,0.916487159114036
49,7,1,Cost-to-sample,Winning model,1,0.870658357940035
49,8,1,Cost-to-sample,Winning model,8,0.931575067395528
49,9,1,Cost-to-sample,Winning model,6,0.919893972576798
49,10,1,Cost-to-sample,Winning model,6,0.91428697011819
49,11,1,Cost-to-sample,Winning model,2,0.886336932978796
49,12,1,Cost-to-sample,Winning model,4,0.905100994354349
49,13,1,Cost-to-sample,Winning model,3,0.898620428991471
49,13,2,Cost-to-sample,Winning model,8,0.93030087164432
49,13,3,Cost-to-sample,Winning model,8,0.932141398994277
49,14,1,Cost-to-sample,Winning model,3,0.891278944185659
49,14,2,Cost-to-sample,Winning model,6,0.924500586067285
49,15,1,Cost-to-sample,Winning model,5,0.922055500295079
49,16,1,Cost-to-sample,Winning model,7,0.924569542021406
49,17,1,Cost-to-sample,Winning model,4,0.903671421337126
49,17,2,Cost-to-sample,Winning model,4,0.916325259168823
49,18,1,Cost-to-sample,Winning model,7,0.927964012926493
49,19,1,Cost-to-sample,Winning model,6,0.918156207020669
49,20,1,Cost-to-sample,Winning model,1,0.879701454885754
49,21,1,Cost-to-sample,Winning model,2,0.881397609512385
49,22,1,Cost-to-sample,Winning model,8,0.920423411703765
49,23,1,Cost-to-sample,Winning model,6,0.921027904206136
49,24,1,Cost-to-sample,Winning model,2,0.882830692245978
49,25,1,Cost-to-sample,Winning model,4,0.909131377267499
49,26,1,Cost-to-sample,Winning model,5,0.915438082606864
49,27,1,Cost-to-sample,Winning model,1,0.881621204184373
49,28,1,Cost-to-sample,Winning model,7,0.927673808537818
49,29,1,Cost-to-sample,Winning model,1,0.877144365286386
49,30,1,Cost-to-sample,Winning model,6,0.930600460217162
49,31,1,Cost-to-sample,Winning model,5,0.906257789599223
49,32,1,Cost-to-sample,Winning model,1,0.884770927844305
49,33,1,Cost-to-sample,Winning model,6,0.919634480270417
49,34,1,Cost-to-sample,Winning model,4,0.909285663487786
49,35,1,Cost-to-sample,Winning model,2,0.890805728698146
49,36,1,Cost-to-sample,Winning model,2,0.88623684241801
49,37,1,Cost-to-sample,Winning model,7,0.920562926511115
49,38,1,Cost-to-sample,Winning model,8,0.926251638185293
49,39,1,Cost-to-sample,Winning model,4,0.911143667309093
49,40,1,Cost-to-sample,Winning model,8,0.92652697875144
50,1,1,Biased-prior,Winning model,3,0.337190907921255
50,1,2,Biased-prior,Winning model,8,0.524402594069349
50,1,3,Biased-prior,Winning model,7,0.475771455923232
50,1,4,Biased-prior,Winning model,1,0.116759689105166
50,1,5,Biased-prior,Winning model,8,0.585463739267819
50,1,6,Biased-prior,Winning model,7,0.528774684231608
50,1,7,Biased-prior,Winning model,4,0.452244782613404
50,2,1,Biased-prior,Winning model,3,0.270863969358995
50,2,2,Biased-prior,Winning model,7,0.465312062824227
50,2,3,Biased-prior,Winning model,1,0.13659311236345
50,2,4,Biased-prior,Winning model,2,0.280665281543367
50,2,5,Biased-prior,Winning model,8,0.667589562595284
50,2,6,Biased-prior,Winning model,3,0.438878606254543
50,2,7,Biased-prior,Winning model,4,0.51837876590705
50,3,1,Biased-prior,Winning model,6,0.412648953857197
50,4,1,Biased-prior,Winning model,5,0.318753981794122
50,4,2,Biased-prior,Winning model,3,0.245855902162997
50,5,1,Biased-prior,Winning model,6,0.341148359610543
50,6,1,Biased-prior,Winning model,4,0.376699963134884
50,6,2,Biased-prior,Winning model,3,0.279080090018092
50,6,3,Biased-prior,Winning model,4,0.474021613990294
50,7,1,Biased-prior,Winning model,2,0.218720556981943
50,7,2,Biased-prior,Winning model,5,0.428861060166039
50,7,3,Biased-prior,Winning model,4,0.359136179981488
50,7,4,Biased-prior,Winning model,3,0.273474105184428
50,7,5,Biased-prior,Winning model,3,0.244670029248913
50,7,6,Biased-prior,Winning model,5,0.620843158070877
50,7,7,Biased-prior,Winning model,3,0.361947166302164
50,8,1,Biased-prior,Winning model,8,0.474349908470769
50,9,1,Biased-prior,Winning model,7,0.346860097099158
50,9,2,Biased-prior,Winning model,6,0.240979378419542
50,9,3,Biased-prior,Winning model,3,0.151173323191636
50,9,4,Biased-prior,Winning model,3,0.188209175844587
50,9,5,Biased-prior,Winning model,3,0.252690490851354
50,9,6,Biased-prior,Winning model,4,0.377473865455443
50,9,7,Biased-prior,Winning model,6,0.496221247041567
50,10,1,Biased-prior,Winning model,7,0.446246719460071
50,10,2,Biased-prior,Winning model,5,0.334107549636366
50,10,3,Biased-prior,Winning model,4,0.260354398036689
50,10,4,Biased-prior,Winning model,6,0.475314490236672
50,11,1,Biased-prior,Winning model,1,0.17847869154141
50,11,2,Biased-prior,Winning model,7,0.444512626736189
50,11,3,Biased-prior,Winning model,4,0.311519988007246
50,11,4,Biased-prior,Winning model,1,0.136888420054214
50,11,5,Biased-prior,Winning model,2,0.351921051891437
50,12,1,Biased-prior,Winning model,6,0.348634336437188
50,12,2,Biased-prior,Winning model,7,0.402848250051747
50,12,3,Biased-prior,Winning model,3,0.142255989703976
50,12,4,Biased-prior,Winning model,2,0.132558165189068
50,12,5,Biased-prior,Winning model,5,0.382609698490089
50,12,6,Biased-prior,Winning model,7,0.690186120660818
50,13,1,Biased-prior,Winning model,2,0.259217522041048
50,13,2,Biased-prior,Winning model,4,0.399590623196057
50,13,3,Biased-prior,Winning model,5,0.481918898116091
50,13,4,Biased-prior,Winning model,3,0.310152045204252
50,13,5,Biased-prior,Winning model,2,0.297335632125841
50,13,6,Biased-prior,Winning model,6,0.637660783662254
50,13,7,Biased-prior,Winning model,1,0.130008265168591
50,14,1,Biased-prior,Winning model,3,0.235649445647462
50,14,2,Biased-prior,Winning model,3,0.289956817814281
50,14,3,Biased-prior,Winning model,1,0.121364446812881
50,14,4,Biased-prior,Winning model,7,0.574660459453593
50,15,1,Biased-prior,Winning model,1,0.214291190275836
50,15,2,Biased-prior,Winning model,1,0.269943653144907
50,15,3,Biased-prior,Winning model,1,0.304509258627463
50,15,4,Biased-prior,Winning model,1,0.214496153233031
50,15,5,Biased-prior,Winning model,1,0.341581748337499
50,15,6,Biased-prior,Winning model,1,0.409887151487142
50,15,7,Biased-prior,Winning model,7,0.841508294147857
50,16,1,Biased-prior,Winning model,7,0.45258483572209
50,16,2,Biased-prior,Winning model,7,0.470276555773061
50,16,3,Biased-prior,Winning model,2,0.139433580598867
50,16,4,Biased-prior,Winning model,8,0.569988524191003
50,17,1,Biased-prior,Winning model,6,0.355407382316588
50,18,1,Biased-prior,Winning model,3,0.285281779089776
50,18,2,Biased-prior,Winning model,5,0.367950610087256
50,18,3,Biased-prior,Winning model,6,0.449273514971161
50,19,1,Biased-prior,Winning model,4,0.170798158059065
50,19,2,Biased-prior,Winning model,6,0.37528375900607
50,19,3,Biased-prior,Winning model,8,0.681831097057946
50,20,1,Biased-prior,Winning model,2,0.198675040164657
50,20,2,Biased-prior,Winning model,1,0.174253402226914
50,20,3,Biased-prior,Winning model,8,0.547995987540183
50,20,4,Biased-prior,Winning model,8,0.586708159121491
50,21,1,Biased-prior,Winning model,5,0.311616773981929
50,21,2,Biased-prior,Winning model,8,0.548736676826207
50,21,3,Biased-prior,Winning model,8,0.584154869910962
50,21,4,Biased-prior,Winning model,7,0.31966388339892
50,21,5,Biased-prior,Winning model,3,0.156676534874914
50,21,6,Biased-prior,Winning model,4,0.234875251471936
50,22,1,Biased-prior,Winning model,7,0.406817287637035
50,22,2,Biased-prior,Winning model,3,0.179625286398043
50,22,3,Biased-prior,Winning model,3,0.287855068584349
50,23,1,Biased-prior,Winning model,5,0.331634711288939
50,23,2,Biased-prior,Winning model,8,0.56407338749394
50,24,1,Biased-prior,Winning model,4,0.334004415327067
50,24,2,Biased-prior,Winning model,6,0.411292519915562
50,25,1,Biased-prior,Winning model,4,0.295592668475707
50,25,2,Biased-prior,Winning model,2,0.233788753332357
50,26,1,Biased-prior,Winning model,5,0.327274859730266
50,27,1,Biased-prior,Winning model,1,0.201115404703967
50,28,1,Biased-prior,Winning model,4,0.307831107330541
50,29,1,Biased-prior,Winning model,8,0.480519699374403
50,29,2,Biased-prior,Winning model,6,0.265415475076251
50,30,1,Biased-prior,Winning model,4,0.322940917119941
50,31,1,Biased-prior,Winning model,7,0.45305452405785
50,32,1,Biased-prior,Winning model,1,0.152777170167244
50,33,1,Biased-prior,Winning model,2,0.262790913399388
50,34,1,Biased-prior,Winning model,5,0.381651811019014
50,35,1,Biased-prior,Winning model,3,0.353073653931592
50,36,1,Biased-prior,Winning model,6,0.366374125573611
50,37,1,Biased-prior,Winning model,8,0.498729831980836
50,38,1,Biased-prior,Winning model,5,0.350417392294509
50,39,1,Biased-prior,Winning model,2,0.190243761526489
50,39,2,Biased-prior,Winning model,7,0.445765468832151
50,40,1,Biased-prior,Winning model,6,0.416155690858605
51,1,1,Biased-prior,Winning model,5,0.283062668788465
51,1,2,Biased-prior,Winning model,1,0.253889368838299
51,1,3,Biased-prior,Winning model,2,0.340869294293667
51,1,4,Biased-prior,Winning model,5,0.418675466357496
51,1,5,Biased-prior,Winning model,7,0.434744827411991
51,1,6,Biased-prior,Winning model,4,0.398322137933225
51,1,7,Biased-prior,Winning model,5,0.41090502819615
51,2,1,Biased-prior,Winning model,4,0.310049834424486
51,2,2,Biased-prior,Winning model,2,0.301187338274765
51,2,3,Biased-prior,Winning model,5,0.348889335838638
51,2,4,Biased-prior,Winning model,6,0.353519427171768
51,2,5,Biased-prior,Winning model,3,0.329459037739849
51,2,6,Biased-prior,Winning model,8,0.431602005255768
51,2,7,Biased-prior,Winning model,1,0.28508553862284
51,3,1,Biased-prior,Winning model,2,0.29509398816708
51,3,2,Biased-prior,Winning model,1,0.2890378950764
51,3,3,Biased-prior,Winning model,1,0.346275418705454
51,3,4,Biased-prior,Winning model,6,0.363481019158119
51,3,5,Biased-prior,Winning model,8,0.417911861354215
51,3,6,Biased-prior,Winning model,3,0.341336798604229
51,3,7,Biased-prior,Winning model,2,0.353207079143845
51,4,1,Biased-prior,Winning model,5,0.256396204614757
51,4,2,Biased-prior,Winning model,8,0.290247892984935
51,4,3,Biased-prior,Winning model,7,0.271309301318783
51,4,4,Biased-prior,Winning model,8,0.348614578610894
51,4,5,Biased-prior,Winning model,4,0.246972406926069
51,4,6,Biased-prior,Winning model,5,0.262871616014327
51,4,7,Biased-prior,Winning model,3,0.272574032483458
51,5,1,Biased-prior,Winning model,4,0.251728691595121
51,5,2,Biased-prior,Winning model,6,0.334454554982491
51,5,3,Biased-prior,Winning model,3,0.320415096241291
51,5,4,Biased-prior,Winning model,2,0.229201280816499
51,5,5,Biased-prior,Winning model,1,0.213756955998713
51,5,6,Biased-prior,Winning model,5,0.399820568736313
51,5,7,Biased-prior,Winning model,4,0.396779999193574
51,6,1,Biased-prior,Winning model,1,0.207866587911493
51,7,1,Biased-prior,Winning model,5,0.3042942726283
51,8,1,Biased-prior,Winning model,8,0.31034009728228
51,8,2,Biased-prior,Winning model,4,0.291340983498068
51,8,3,Biased-prior,Winning model,1,0.279512517185043
51,8,4,Biased-prior,Winning model,3,0.300014186014142
51,9,1,Biased-prior,Winning model,2,0.274914000955543
51,9,2,Biased-prior,Winning model,4,0.303973204949972
51,9,3,Biased-prior,Winning model,7,0.332608761692422
51,9,4,Biased-prior,Winning model,2,0.288863563920541
51,9,5,Biased-prior,Winning model,3,0.296744784476212
51,10,1,Biased-prior,Winning model,1,0.2990369306341
51,10,2,Biased-prior,Winning model,2,0.314465569828098
51,10,3,Biased-prior,Winning model,2,0.32165403299635
51,10,4,Biased-prior,Winning model,7,0.335848029545464
51,10,5,Biased-prior,Winning model,8,0.430203841938326
51,11,1,Biased-prior,Winning model,8,0.277071104647654
51,11,2,Biased-prior,Winning model,5,0.241847393176003
51,11,3,Biased-prior,Winning model,2,0.229022824103241
51,11,4,Biased-prior,Winning model,7,0.332655084599096
51,11,5,Biased-prior,Winning model,8,0.462225884900672
51,11,6,Biased-prior,Winning model,8,0.44459424312641
51,11,7,Biased-prior,Winning model,6,0.359505633235167
51,12,1,Biased-prior,Winning model,8,0.329952364290467
51,13,1,Biased-prior,Winning model,8,0.315807660804841
51,13,2,Biased-prior,Winning model,6,0.29088330600937
51,13,3,Biased-prior,Winning model,1,0.274403318010528
51,13,4,Biased-prior,Winning model,4,0.306185425536741
51,14,1,Biased-prior,Winning model,6,0.261278062139404
51,14,2,Biased-prior,Winning model,6,0.272747911908824
51,14,3,Biased-prior,Winning model,1,0.24533741572365
51,14,4,Biased-prior,Winning model,1,0.248438353681538
51,14,5,Biased-prior,Winning model,8,0.410762471680653
51,15,1,Biased-prior,Winning model,6,0.32169251464715
51,15,2,Biased-prior,Winning model,2,0.31449278801704
51,16,1,Biased-prior,Winning model,1,0.242863206488237
51,16,2,Biased-prior,Winning model,2,0.26370880656567
51,17,1,Biased-prior,Winning model,6,0.279359030811454
51,18,1,Biased-prior,Winning model,7,0.280232885619027
51,19,1,Biased-prior,Winning model,2,0.301842938933991
51,20,1,Biased-prior,Winning model,2,0.227983106911927
51,21,1,Biased-prior,Winning model,8,0.288007367785061
51,22,1,Biased-prior,Winning model,2,0.275166286844975
51,22,2,Biased-prior,Winning model,8,0.322688910595234
51,22,3,Biased-prior,Winning model,7,0.29266967700432
51,22,4,Biased-prior,Winning model,1,0.25718366370293
51,22,5,Biased-prior,Winning model,8,0.444448373366682
51,23,1,Biased-prior,Winning model,5,0.307595105698942
51,23,2,Biased-prior,Winning model,3,0.30341208160243
51,23,3,Biased-prior,Winning model,7,0.368400322921097
51,23,4,Biased-prior,Winning model,4,0.352223613598749
51,23,5,Biased-prior,Winning model,1,0.262965567265453
51,23,6,Biased-prior,Winning model,8,0.446147717751139
51,23,7,Biased-prior,Winning model,4,0.366191262017334
51,24,1,Biased-prior,Winning model,7,0.302073675143722
51,24,2,Biased-prior,Winning model,8,0.332767229923762
51,25,1,Biased-prior,Winning model,5,0.250899808625728
51,25,2,Biased-prior,Winning model,4,0.244122407805939
51,25,3,Biased-prior,Winning model,1,0.235477644293258
51,25,4,Biased-prior,Winning model,2,0.286048023288254
51,26,1,Biased-prior,Winning model,2,0.274657231968744
51,26,2,Biased-prior,Winning model,2,0.302230335201419
51,26,3,Biased-prior,Winning model,5,0.314553842165403
51,27,1,Biased-prior,Winning model,6,0.277692820270797
51,27,2,Biased-prior,Winning model,4,0.271627564109359
51,27,3,Biased-prior,Winning model,3,0.265569896219312
51,28,1,Biased-prior,Winning model,3,0.264416358328601
51,28,2,Biased-prior,Winning model,2,0.273613265994663
51,29,1,Biased-prior,Winning model,6,0.300449441251275
51,30,1,Biased-prior,Winning model,7,0.276372345995102
51,31,1,Biased-prior,Winning model,4,0.253207149168901
51,32,1,Biased-prior,Winning model,3,0.262823299329046
51,33,1,Biased-prior,Winning model,5,0.271355557602882
51,34,1,Biased-prior,Winning model,5,0.294329952368789
51,35,1,Biased-prior,Winning model,5,0.239075830124512
51,36,1,Biased-prior,Winning model,7,0.285031463214656
51,37,1,Biased-prior,Winning model,6,0.281973078173207
51,38,1,Biased-prior,Winning model,6,0.290713579406162
51,38,2,Biased-prior,Winning model,4,0.283976548046024
51,38,3,Biased-prior,Winning model,4,0.305751126757722
51,38,4,Biased-prior,Winning model,5,0.31455935310684
51,39,1,Biased-prior,Winning model,8,0.315026035491479
51,40,1,Biased-prior,Winning model,5,0.237358709270352
51,40,2,Biased-prior,Winning model,6,0.29633128503107
52,1,1,Cost-to-sample,Winning model,5,0.148862918988084
52,1,2,Cost-to-sample,Winning model,4,0.174413463769814
52,1,3,Cost-to-sample,Winning model,5,0.2455952703716
52,1,4,Cost-to-sample,Winning model,8,0.366253579550242
52,1,5,Cost-to-sample,Winning model,2,0.222984033289037
52,1,6,Cost-to-sample,Winning model,5,0.402846821013153
52,2,1,Cost-to-sample,Winning model,2,0.132580265324074
52,2,2,Cost-to-sample,Winning model,8,0.213319241290602
52,2,3,Cost-to-sample,Winning model,3,0.224801637881291
52,2,4,Cost-to-sample,Winning model,7,0.300138917825601
52,2,5,Cost-to-sample,Winning model,4,0.341649828422225
52,2,6,Cost-to-sample,Winning model,1,0.206162835866202
52,2,7,Cost-to-sample,Winning model,6,0.477277915917432
52,3,1,Cost-to-sample,Winning model,6,0.168189911418673
52,3,2,Cost-to-sample,Winning model,6,0.219541823875168
52,3,3,Cost-to-sample,Winning model,2,0.146068598910826
52,3,4,Cost-to-sample,Winning model,6,0.300952615788584
52,4,1,Cost-to-sample,Winning model,2,0.128508150789413
52,4,2,Cost-to-sample,Winning model,6,0.214392928575842
52,4,3,Cost-to-sample,Winning model,7,0.274655588797517
52,4,4,Cost-to-sample,Winning model,4,0.271419790409029
52,4,5,Cost-to-sample,Winning model,8,0.410412233529379
52,5,1,Cost-to-sample,Winning model,2,0.113112073592646
52,5,2,Cost-to-sample,Winning model,3,0.194103054522615
52,5,3,Cost-to-sample,Winning model,8,0.290766436302636
52,5,4,Cost-to-sample,Winning model,5,0.30588760301175
52,6,1,Cost-to-sample,Winning model,3,0.136470398467802
52,6,2,Cost-to-sample,Winning model,5,0.21477287772753
52,6,3,Cost-to-sample,Winning model,6,0.293995499496965
52,6,4,Cost-to-sample,Winning model,5,0.325832225071155
52,6,5,Cost-to-sample,Winning model,7,0.431604421446176
52,6,6,Cost-to-sample,Winning model,4,0.383500158165552
52,6,7,Cost-to-sample,Winning model,6,0.556156986484848
52,7,1,Cost-to-sample,Winning model,6,0.162780167093057
52,7,2,Cost-to-sample,Winning model,8,0.226279121517781
52,7,3,Cost-to-sample,Winning model,1,0.143900295189024
52,8,1,Cost-to-sample,Winning model,4,0.146406293745477
52,8,2,Cost-to-sample,Winning model,8,0.238918433252826
52,8,3,Cost-to-sample,Winning model,6,0.21991204233738
52,8,4,Cost-to-sample,Winning model,4,0.237467349369146
52,8,5,Cost-to-sample,Winning model,6,0.364369755206689
52,8,6,Cost-to-sample,Winning model,6,0.394300598373294
52,8,7,Cost-to-sample,Winning model,7,0.537394176539593
52,9,1,Cost-to-sample,Winning model,8,0.174101126722036
52,9,2,Cost-to-sample,Winning model,6,0.185572503839127
52,9,3,Cost-to-sample,Winning model,5,0.234348298848521
52,10,1,Cost-to-sample,Winning model,5,0.159408437776214
52,10,2,Cost-to-sample,Winning model,8,0.244756387830051
52,10,3,Cost-to-sample,Winning model,3,0.171561962258183
52,10,4,Cost-to-sample,Winning model,8,0.372195753656121
52,11,1,Cost-to-sample,Winning model,7,0.186779880092272
52,12,1,Cost-to-sample,Winning model,8,0.166605809849335
52,12,2,Cost-to-sample,Winning model,5,0.167409984484608
52,12,3,Cost-to-sample,Winning model,3,0.188822643221421
52,12,4,Cost-to-sample,Winning model,1,0.167488349134698
52,12,5,Cost-to-sample,Winning model,7,0.355603448250242
52,12,6,Cost-to-sample,Winning model,6,0.38735863731763
52,13,1,Cost-to-sample,Winning model,8,0.19237604174102
52,14,1,Cost-to-sample,Winning model,4,0.149923080473518
52,14,2,Cost-to-sample,Winning model,8,0.244073786409412
52,14,3,Cost-to-sample,Winning model,4,0.190718492139929
52,15,1,Cost-to-sample,Winning model,6,0.161207483537283
52,15,2,Cost-to-sample,Winning model,2,0.149985720825655
52,15,3,Cost-to-sample,Winning model,5,0.262342365790113
52,15,4,Cost-to-sample,Winning model,3,0.257732694181308
52,15,5,Cost-to-sample,Winning model,4,0.34145945373103
52,15,6,Cost-to-sample,Winning model,1,0.194931029184444
